EmployeeID,StoreID,EmployeeName,Gender,Department,Designation,Salary,JoiningDate,EmploymentType,Shift,Email,PhoneNumber,IsActive
EMP002183,ST0091,Nathaniel Bhargava,Male,Security,Associate,28242,2025-03-17,Full-Time,Morning,emp002183@retailsphere.com,9786218592,Yes
EMP002184,ST0131,Dalbir Grover,Male,Security,Supervisor,58337,2014-12-13,Full-Time,Morning,emp002184@retailsphere.com,9615411856,Yes
EMP002185,ST0107,Yatan Dalal,Male,Sales,Associate,29444,2020-05-11,Full-Time,Morning,emp002185@retailsphere.com,9950388121,Yes
EMP002186,ST0175,Ekalinga Comar,Male,Inventory,Senior Associate,32863,2022-10-15,Full-Time,Morning,emp002186@retailsphere.com,9567858076,Yes
EMP002187,ST0151,Nakul Ganesan,Male,Inventory,Associate,24537,2013-11-27,Full-Time,Morning,emp002187@retailsphere.com,9182388687,Yes
EMP002188,ST0003,Vrinda Gulati,Female,Customer Support,Associate,25961,2012-01-24,Part-Time,Morning,emp002188@retailsphere.com,9803894377,Yes
EMP002189,ST0141,Agastya Choudhury,Male,Inventory,Associate,26986,2019-09-05,Full-Time,Night,emp002189@retailsphere.com,9105237119,Yes
EMP002190,ST0004,Sneha Palla,Female,Sales,Associate,26482,2017-07-26,Full-Time,Evening,emp002190@retailsphere.com,9305279140,Yes
EMP002191,ST0191,Yashasvi Kaul,Female,Inventory,Associate,26265,2019-03-11,Part-Time,Morning,emp002191@retailsphere.com,9560038617,Yes
EMP002192,ST0071,Samaksh Murty,Male,HR,Associate,31169,2024-01-29,Full-Time,Evening,emp002192@retailsphere.com,9997134183,Yes
EMP002193,ST0133,Aarav Vohra,Male,Sales,Assistant Manager,88831,2019-04-17,Full-Time,Night,emp002193@retailsphere.com,9172177012,Yes
EMP002194,ST0125,Abha Bajaj,Female,Sales,Senior Associate,32981,2014-06-26,Full-Time,Morning,emp002194@retailsphere.com,9212339038,Yes
EMP002195,ST0089,Mitali Rout,Female,Inventory,Associate,24913,2022-10-24,Full-Time,Night,emp002195@retailsphere.com,9896596249,Yes
EMP002196,ST0152,Mahika Wason,Female,Customer Support,Associate,24374,2020-03-28,Full-Time,Evening,emp002196@retailsphere.com,9861612312,Yes
EMP002197,ST0123,Rudra Zachariah,Male,Customer Support,Associate,26487,2013-06-07,Full-Time,Morning,emp002197@retailsphere.com,9397769607,Yes
EMP002198,ST0160,Harshil Lal,Male,Billing,Associate,23983,2019-01-22,Full-Time,Morning,emp002198@retailsphere.com,9878898955,Yes
EMP002199,ST0061,Pooja Singh,Female,HR,Supervisor,61343,2020-03-22,Part-Time,Evening,emp002199@retailsphere.com,9354742457,Yes
EMP002200,ST0181,Baghyawati Sanghvi,Female,Billing,Associate,24599,2012-11-14,Full-Time,Morning,emp002200@retailsphere.com,9386771485,Yes
EMP002201,ST0069,Nidra Mitra,Female,Billing,Associate,23946,2021-11-02,Part-Time,Evening,emp002201@retailsphere.com,9199271072,Yes
EMP002202,ST0032,William Saraf,Male,Sales,Associate,29698,2018-03-12,Full-Time,Evening,emp002202@retailsphere.com,9119834935,Yes
EMP002203,ST0160,Darsh Shukla,Male,Sales,Associate,31248,2022-11-10,Full-Time,Morning,emp002203@retailsphere.com,9626476949,Yes
EMP002204,ST0084,Yug Varghese,Male,Sales,Associate,22320,2018-09-07,Full-Time,Night,emp002204@retailsphere.com,9764444494,Yes
EMP002205,ST0036,Raagini Nagy,Female,Sales,Supervisor,50599,2022-05-09,Contract,Evening,emp002205@retailsphere.com,9494636923,Yes
EMP002206,ST0190,Upadhriti Pant,Female,Sales,Associate,25813,2019-12-08,Full-Time,Evening,emp002206@retailsphere.com,9348090352,Yes
EMP002207,ST0090,Prisha Doctor,Female,HR,Assistant Manager,84514,2025-01-15,Full-Time,Morning,emp002207@retailsphere.com,9566956058,Yes
EMP002208,ST0198,Kritika Amble,Female,Customer Support,Assistant Manager,67442,2015-05-07,Contract,Evening,emp002208@retailsphere.com,9673880955,Yes
EMP002209,ST0101,Barkha Bandi,Female,Sales,Associate,27242,2017-06-16,Full-Time,Evening,emp002209@retailsphere.com,9686724227,Yes
EMP002210,ST0141,Advaith Rajan,Male,Customer Support,Associate,31404,2023-04-10,Full-Time,Night,emp002210@retailsphere.com,9713370497,Yes
EMP002211,ST0125,Anika Ahuja,Female,Sales,Associate,26197,2019-07-02,Full-Time,Morning,emp002211@retailsphere.com,9666260702,Yes
EMP002212,ST0023,Manan Mand,Male,Security,Associate,30376,2014-05-21,Part-Time,Night,emp002212@retailsphere.com,9762925188,Yes
EMP002213,ST0125,Lipika Raju,Female,Customer Support,Supervisor,54631,2011-08-07,Full-Time,Evening,emp002213@retailsphere.com,9103922478,Yes
EMP002214,ST0199,Chatura Golla,Male,Sales,Manager,97599,2022-08-27,Part-Time,Night,emp002214@retailsphere.com,9610765428,Yes
EMP002215,ST0055,Zaitra Rajagopal,Female,Billing,Senior Associate,32761,2024-11-15,Full-Time,Evening,emp002215@retailsphere.com,9756261664,Yes
EMP002216,ST0199,Ishaan Dalal,Male,Sales,Senior Associate,39176,2020-02-12,Part-Time,Evening,emp002216@retailsphere.com,9968135193,Yes
EMP002217,ST0182,Faris Bakshi,Male,Sales,Associate,26559,2020-05-27,Part-Time,Evening,emp002217@retailsphere.com,9247196669,Yes
EMP002218,ST0122,Anamika Kumer,Female,HR,Associate,24385,2022-07-21,Full-Time,Evening,emp002218@retailsphere.com,9773770404,Yes
EMP002219,ST0065,Jagat Subramanian,Male,Billing,Assistant Manager,71208,2022-06-27,Full-Time,Morning,emp002219@retailsphere.com,9557843963,Yes
EMP002220,ST0008,Gautam Ratta,Male,Billing,Supervisor,59730,2024-12-16,Part-Time,Morning,emp002220@retailsphere.com,9802952050,Yes
EMP002221,ST0161,Balendra Gara,Male,Security,Associate,25555,2024-06-24,Contract,Morning,emp002221@retailsphere.com,9412453155,Yes
EMP002222,ST0109,Quincy Apte,Male,Customer Support,Associate,23817,2026-01-10,Full-Time,Evening,emp002222@retailsphere.com,9905844838,Yes
EMP002223,ST0114,Jai Sandal,Male,Sales,Associate,24201,2015-07-11,Full-Time,Morning,emp002223@retailsphere.com,9356315357,Yes
EMP002224,ST0177,Bhavika Suri,Female,Security,Supervisor,49745,2023-04-26,Full-Time,Evening,emp002224@retailsphere.com,9911852490,Yes
EMP002225,ST0001,Veer Ghose,Male,Sales,Associate,26227,2012-11-06,Full-Time,Morning,emp002225@retailsphere.com,9506779371,Yes
EMP002226,ST0032,Kavya Nagi,Female,Inventory,Supervisor,64569,2016-01-02,Full-Time,Evening,emp002226@retailsphere.com,9293320307,Yes
EMP002227,ST0044,Jonathan Mishra,Male,Sales,Associate,26618,2012-12-06,Full-Time,Morning,emp002227@retailsphere.com,9917219354,Yes
EMP002228,ST0165,Jonathan Joshi,Male,Sales,Associate,27240,2012-06-18,Full-Time,Evening,emp002228@retailsphere.com,9578872592,Yes
EMP002229,ST0083,Harini Gopal,Female,Billing,Associate,28149,2024-12-19,Full-Time,Morning,emp002229@retailsphere.com,9526356750,Yes
EMP002230,ST0136,Shivani Som,Female,Sales,Associate,26024,2017-09-19,Full-Time,Evening,emp002230@retailsphere.com,9270173730,Yes
EMP002231,ST0137,Pushti Saini,Female,Sales,Assistant Manager,72867,2019-07-31,Full-Time,Evening,emp002231@retailsphere.com,9155364371,Yes
EMP002232,ST0145,Jagrati Munshi,Female,Inventory,Senior Associate,33772,2025-01-20,Full-Time,Evening,emp002232@retailsphere.com,9396358278,Yes
EMP002233,ST0012,Yahvi Pathak,Female,Sales,Associate,26748,2024-10-10,Full-Time,Morning,emp002233@retailsphere.com,9407964634,Yes
EMP002234,ST0127,Falak Bandi,Female,Sales,Associate,25918,2017-06-05,Part-Time,Night,emp002234@retailsphere.com,9182078370,Yes
EMP002235,ST0033,Meghana Dara,Female,Billing,Associate,31936,2023-06-04,Full-Time,Morning,emp002235@retailsphere.com,9540739789,Yes
EMP002236,ST0102,Lopa Parikh,Female,Customer Support,Supervisor,56173,2021-01-26,Full-Time,Evening,emp002236@retailsphere.com,9806810126,Yes
EMP002237,ST0127,Keya Karpe,Female,Sales,Associate,27088,2018-09-02,Contract,Evening,emp002237@retailsphere.com,9703804507,Yes
EMP002238,ST0084,Bhavya Ahluwalia,Female,Sales,Senior Associate,36647,2018-08-15,Full-Time,Morning,emp002238@retailsphere.com,9677528815,Yes
EMP002239,ST0123,Thomas Roy,Male,Security,Supervisor,63407,2016-01-24,Part-Time,Morning,emp002239@retailsphere.com,9566408286,Yes
EMP002240,ST0193,Kiaan Parmar,Male,Billing,Associate,23132,2014-12-22,Full-Time,Evening,emp002240@retailsphere.com,9101531976,Yes
EMP002241,ST0083,Turvi Salvi,Female,Billing,Senior Associate,34330,2019-08-28,Full-Time,Morning,emp002241@retailsphere.com,9328751663,Yes
EMP002242,ST0143,Advaith Kashyap,Male,Billing,Supervisor,48232,2016-02-10,Full-Time,Evening,emp002242@retailsphere.com,9838377516,Yes
EMP002243,ST0196,Vrinda Mahal,Female,Sales,Associate,29862,2018-01-18,Full-Time,Morning,emp002243@retailsphere.com,9600700526,Yes
EMP002244,ST0167,Jason Srinivas,Male,Customer Support,Senior Associate,42037,2016-01-26,Full-Time,Night,emp002244@retailsphere.com,9237608647,Yes
EMP002245,ST0129,Radha Gandhi,Female,Inventory,Associate,27588,2023-10-28,Full-Time,Evening,emp002245@retailsphere.com,9279930559,Yes
EMP002246,ST0043,Girik Dasgupta,Male,Customer Support,Associate,27446,2024-07-04,Full-Time,Evening,emp002246@retailsphere.com,9805560029,Yes
EMP002247,ST0127,Sarthak Loke,Male,Security,Assistant Manager,68704,2018-01-22,Full-Time,Evening,emp002247@retailsphere.com,9176091126,Yes
EMP002248,ST0104,Zinal Sen,Female,Sales,Associate,30803,2011-12-31,Full-Time,Morning,emp002248@retailsphere.com,9321107763,Yes
EMP002249,ST0180,Ikshita Narang,Female,Sales,Supervisor,56513,2017-11-18,Full-Time,Morning,emp002249@retailsphere.com,9836325895,Yes
EMP002250,ST0145,Onveer Gala,Male,Sales,Associate,26461,2020-01-18,Full-Time,Morning,emp002250@retailsphere.com,9260751272,Yes
EMP002251,ST0189,Ayushman Dhaliwal,Male,Security,Senior Associate,38125,2021-03-11,Full-Time,Morning,emp002251@retailsphere.com,9988100272,Yes
EMP002252,ST0022,Neelima Anne,Female,Inventory,Associate,24131,2014-08-01,Full-Time,Morning,emp002252@retailsphere.com,9363991567,Yes
EMP002253,ST0124,Panini Chauhan,Female,Sales,Senior Associate,36701,2016-06-27,Full-Time,Morning,emp002253@retailsphere.com,9473643321,Yes
EMP002254,ST0120,Meera Chaudhari,Female,Sales,Associate,31237,2018-07-20,Full-Time,Morning,emp002254@retailsphere.com,9818030717,Yes
EMP002255,ST0011,Faris Nazareth,Male,Sales,Associate,26194,2014-09-27,Full-Time,Evening,emp002255@retailsphere.com,9930687443,Yes
EMP002256,ST0092,Anvi Menon,Female,Security,Associate,25392,2021-04-15,Full-Time,Morning,emp002256@retailsphere.com,9999819708,Yes
EMP002257,ST0150,Upadhriti Cherian,Female,Sales,Senior Associate,36869,2013-03-22,Full-Time,Morning,emp002257@retailsphere.com,9989774053,Yes
EMP002258,ST0105,Yachana Kari,Female,Billing,Supervisor,60446,2015-10-10,Full-Time,Morning,emp002258@retailsphere.com,9455210091,Yes
EMP002259,ST0167,Omya Jani,Female,Sales,Associate,28224,2023-12-23,Full-Time,Evening,emp002259@retailsphere.com,9869351263,Yes
EMP002260,ST0011,Onveer Grewal,Male,Inventory,Senior Associate,42742,2012-09-09,Full-Time,Morning,emp002260@retailsphere.com,9211739071,Yes
EMP002261,ST0123,Krishna Hari,Male,Inventory,Associate,30102,2024-04-15,Full-Time,Morning,emp002261@retailsphere.com,9502755996,Yes
EMP002262,ST0132,Tejas Rege,Male,HR,Senior Associate,44114,2023-08-29,Full-Time,Night,emp002262@retailsphere.com,9748351470,Yes
EMP002263,ST0033,Charvi Korpal,Female,Security,Supervisor,63225,2014-02-24,Full-Time,Evening,emp002263@retailsphere.com,9163575221,Yes
EMP002264,ST0087,Siya Basu,Female,Sales,Associate,31654,2015-12-08,Full-Time,Morning,emp002264@retailsphere.com,9350027589,Yes
EMP002265,ST0079,Azaan Sathe,Male,Sales,Senior Associate,35762,2019-02-10,Full-Time,Morning,emp002265@retailsphere.com,9556513812,Yes
EMP002266,ST0018,Nidra Parekh,Female,Inventory,Associate,26901,2012-06-08,Full-Time,Night,emp002266@retailsphere.com,9683491501,Yes
EMP002267,ST0168,Meera Tara,Female,Billing,Assistant Manager,68733,2022-06-03,Full-Time,Evening,emp002267@retailsphere.com,9184515997,No
EMP002268,ST0035,Jai Karpe,Male,Sales,Assistant Manager,79419,2024-08-08,Full-Time,Morning,emp002268@retailsphere.com,9608116696,Yes
EMP002269,ST0180,Wriddhish Tripathi,Male,Security,Associate,28063,2018-05-12,Full-Time,Evening,emp002269@retailsphere.com,9237795363,Yes
EMP002270,ST0158,Champak Bali,Male,Security,Associate,26664,2013-10-10,Full-Time,Night,emp002270@retailsphere.com,9257010038,Yes
EMP002271,ST0094,Widisha Chander,Female,Sales,Senior Associate,36561,2016-03-13,Full-Time,Night,emp002271@retailsphere.com,9480291028,Yes
EMP002272,ST0191,Radha Barad,Female,Inventory,Associate,23507,2012-05-25,Full-Time,Morning,emp002272@retailsphere.com,9922469378,Yes
EMP002273,ST0091,Rayaan Bedi,Male,Sales,Associate,29339,2023-03-06,Full-Time,Morning,emp002273@retailsphere.com,9984903933,Yes
EMP002274,ST0039,Nakul Jhaveri,Male,Billing,Associate,24841,2014-11-17,Full-Time,Morning,emp002274@retailsphere.com,9538117159,Yes
EMP002275,ST0122,Tanveer Baria,Male,Sales,Associate,23367,2013-06-01,Full-Time,Morning,emp002275@retailsphere.com,9904650182,Yes
EMP002276,ST0064,Adya Hayer,Female,Sales,Associate,30987,2021-05-11,Full-Time,Morning,emp002276@retailsphere.com,9487230422,Yes
EMP002277,ST0041,Fitan Shetty,Male,Inventory,Associate,28287,2023-06-10,Full-Time,Evening,emp002277@retailsphere.com,9668991358,Yes
EMP002278,ST0070,Girindra Dave,Male,Billing,Supervisor,45976,2018-08-11,Full-Time,Morning,emp002278@retailsphere.com,9869512981,Yes
EMP002279,ST0072,Ekantika Lall,Female,Billing,Associate,22594,2020-02-11,Part-Time,Morning,emp002279@retailsphere.com,9825535538,Yes
EMP002280,ST0152,Unnati Golla,Female,Sales,Supervisor,49375,2012-05-12,Part-Time,Morning,emp002280@retailsphere.com,9150537818,Yes
EMP002281,ST0101,Wishi Tella,Female,Sales,Senior Associate,44588,2019-04-11,Full-Time,Evening,emp002281@retailsphere.com,9880401190,Yes
EMP002282,ST0176,Leena Raval,Female,Sales,Manager,115403,2026-03-10,Part-Time,Evening,emp002282@retailsphere.com,9395623711,Yes
EMP002283,ST0090,Gunbir Roy,Male,Customer Support,Associate,23157,2024-07-28,Full-Time,Morning,emp002283@retailsphere.com,9331067479,Yes
EMP002284,ST0037,Keya Bakshi,Female,Sales,Associate,27378,2014-01-30,Full-Time,Night,emp002284@retailsphere.com,9641769135,Yes
EMP002285,ST0036,Ansh Banerjee,Male,Inventory,Associate,27212,2018-05-01,Part-Time,Evening,emp002285@retailsphere.com,9470255214,Yes
EMP002286,ST0193,Sneha Swamy,Female,Customer Support,Assistant Manager,69595,2019-05-28,Full-Time,Evening,emp002286@retailsphere.com,9978859033,Yes
EMP002287,ST0118,Jai Tandon,Male,Sales,Associate,24235,2020-05-06,Full-Time,Night,emp002287@retailsphere.com,9424095780,No
EMP002288,ST0091,Devansh Kashyap,Male,Sales,Senior Associate,37703,2012-01-04,Full-Time,Evening,emp002288@retailsphere.com,9889171000,Yes
EMP002289,ST0020,Arjun Memon,Male,Inventory,Associate,22156,2019-02-11,Full-Time,Night,emp002289@retailsphere.com,9558490755,Yes
EMP002290,ST0044,Onveer Wason,Male,Sales,Assistant Manager,72739,2021-09-07,Full-Time,Morning,emp002290@retailsphere.com,9107077836,Yes
EMP002291,ST0144,Libni Barman,Female,Inventory,Associate,22096,2022-09-19,Full-Time,Evening,emp002291@retailsphere.com,9554514766,Yes
EMP002292,ST0124,Hitesh Aurora,Male,Inventory,Senior Associate,36836,2013-09-24,Full-Time,Morning,emp002292@retailsphere.com,9227922315,Yes
EMP002293,ST0098,Chandani Bail,Female,Customer Support,Associate,22976,2024-11-09,Full-Time,Morning,emp002293@retailsphere.com,9654227326,Yes
EMP002294,ST0050,Faras Sastry,Male,Customer Support,Associate,23146,2023-10-11,Full-Time,Morning,emp002294@retailsphere.com,9937056037,Yes
EMP002295,ST0149,Chaman Kamdar,Female,Sales,Associate,22101,2012-01-07,Full-Time,Evening,emp002295@retailsphere.com,9546779133,Yes
EMP002296,ST0088,William Rastogi,Male,Sales,Associate,22569,2024-02-17,Full-Time,Night,emp002296@retailsphere.com,9865425155,Yes
EMP002297,ST0072,Aayush Kala,Male,Security,Associate,22232,2012-12-09,Full-Time,Morning,emp002297@retailsphere.com,9624954280,Yes
EMP002298,ST0008,Nathaniel Dass,Male,Security,Associate,25502,2026-07-06,Full-Time,Morning,emp002298@retailsphere.com,9958393626,Yes
EMP002299,ST0029,Ubika More,Female,Security,Associate,22051,2024-08-14,Full-Time,Evening,emp002299@retailsphere.com,9744488120,Yes
EMP002300,ST0057,Pooja Varghese,Female,Security,Supervisor,54195,2023-12-03,Full-Time,Morning,emp002300@retailsphere.com,9620267182,Yes
EMP002301,ST0099,Edhitha Anne,Female,Billing,Assistant Manager,69700,2021-06-06,Full-Time,Night,emp002301@retailsphere.com,9302166790,Yes
EMP002302,ST0026,Nihal Oza,Male,Sales,Associate,23240,2026-04-24,Full-Time,Night,emp002302@retailsphere.com,9837681706,Yes
EMP002303,ST0008,Elijah Sathe,Male,Sales,Associate,26567,2014-07-27,Full-Time,Evening,emp002303@retailsphere.com,9871350223,Yes
EMP002304,ST0141,Aashi Chaudhari,Female,Customer Support,Associate,23053,2012-03-30,Full-Time,Evening,emp002304@retailsphere.com,9241461697,Yes
EMP002305,ST0157,Vinaya Sant,Female,Billing,Associate,24368,2026-07-06,Part-Time,Evening,emp002305@retailsphere.com,9251535615,Yes
EMP002306,ST0149,Wriddhish Kale,Male,Billing,Senior Associate,37957,2020-01-19,Full-Time,Morning,emp002306@retailsphere.com,9852748874,Yes
EMP002307,ST0057,Fiyaz Grewal,Male,Sales,Associate,28718,2012-07-31,Full-Time,Evening,emp002307@retailsphere.com,9108425890,Yes
EMP002308,ST0198,Rachit Nair,Male,Sales,Associate,24200,2021-01-08,Part-Time,Evening,emp002308@retailsphere.com,9637803325,Yes
EMP002309,ST0004,Kritika Raghavan,Female,HR,Associate,30152,2018-05-09,Part-Time,Evening,emp002309@retailsphere.com,9718094369,Yes
EMP002310,ST0018,Sachi Chowdhury,Female,Inventory,Senior Associate,39499,2023-08-21,Full-Time,Morning,emp002310@retailsphere.com,9243885794,Yes
EMP002311,ST0156,Imaran Vohra,Male,Sales,Supervisor,56389,2018-12-03,Full-Time,Evening,emp002311@retailsphere.com,9354271582,Yes
EMP002312,ST0049,Jagrati Choudhary,Female,Sales,Supervisor,63438,2023-12-28,Contract,Evening,emp002312@retailsphere.com,9237079812,Yes
EMP002313,ST0002,Vidhi Sundaram,Female,Sales,Associate,23197,2023-08-15,Full-Time,Morning,emp002313@retailsphere.com,9116893811,Yes
EMP002314,ST0022,Isaac Wali,Male,Inventory,Assistant Manager,86495,2022-09-20,Full-Time,Morning,emp002314@retailsphere.com,9174613068,Yes
EMP002315,ST0097,Hitesh Chaudhari,Male,Inventory,Associate,29873,2011-08-01,Full-Time,Morning,emp002315@retailsphere.com,9470411156,Yes
EMP002316,ST0091,Viraj Swamy,Male,Sales,Associate,23968,2018-10-01,Full-Time,Morning,emp002316@retailsphere.com,9843237872,Yes
EMP002317,ST0129,Nitesh D’Alia,Male,Sales,Associate,28525,2024-02-26,Full-Time,Evening,emp002317@retailsphere.com,9636445007,Yes
EMP002318,ST0163,Anya Ramaswamy,Female,Billing,Associate,30871,2021-12-26,Full-Time,Evening,emp002318@retailsphere.com,9193294370,Yes
EMP002319,ST0162,Dalaja Pingle,Female,Customer Support,Associate,22042,2014-01-21,Part-Time,Evening,emp002319@retailsphere.com,9774440814,Yes
EMP002320,ST0171,Idika Tandon,Female,Sales,Associate,29653,2022-06-13,Full-Time,Morning,emp002320@retailsphere.com,9181936900,Yes
EMP002321,ST0173,Megha Swaminathan,Female,Billing,Associate,27750,2024-03-22,Full-Time,Night,emp002321@retailsphere.com,9357213134,Yes
EMP002322,ST0200,Suhani Rajagopal,Female,Sales,Associate,24840,2016-03-08,Full-Time,Evening,emp002322@retailsphere.com,9283452706,Yes
EMP002323,ST0077,Irya Nagarajan,Female,Sales,Senior Associate,35846,2020-05-27,Full-Time,Morning,emp002323@retailsphere.com,9285865552,Yes
EMP002324,ST0042,Nihal Vyas,Male,Billing,Senior Associate,37431,2022-07-23,Full-Time,Evening,emp002324@retailsphere.com,9712500874,Yes
EMP002325,ST0055,Abeer Oak,Male,Customer Support,Associate,24640,2020-10-07,Part-Time,Morning,emp002325@retailsphere.com,9724888911,Yes
EMP002326,ST0172,Siddharth Chaudhuri,Male,Sales,Associate,22964,2023-10-10,Full-Time,Morning,emp002326@retailsphere.com,9907328203,Yes
EMP002327,ST0046,Arjun Tank,Male,Inventory,Associate,22600,2024-03-31,Full-Time,Evening,emp002327@retailsphere.com,9206888097,Yes
EMP002328,ST0064,Logan Malhotra,Male,Billing,Associate,22850,2013-12-23,Full-Time,Morning,emp002328@retailsphere.com,9678226500,Yes
EMP002329,ST0145,Rachit Bora,Male,Sales,Associate,24809,2015-08-22,Full-Time,Night,emp002329@retailsphere.com,9546944771,Yes
EMP002330,ST0069,Girik Bedi,Male,Sales,Associate,30341,2026-01-31,Full-Time,Morning,emp002330@retailsphere.com,9461165121,Yes
EMP002331,ST0025,Ishaan Karnik,Male,Customer Support,Assistant Manager,78199,2014-10-09,Full-Time,Evening,emp002331@retailsphere.com,9520395717,Yes
EMP002332,ST0177,Aashi Ramanathan,Female,Inventory,Associate,26726,2024-10-11,Full-Time,Evening,emp002332@retailsphere.com,9234669042,Yes
